"ID","DEPARTURE_DATE","ARRIVAL_DATE","ROUTE_ID","AIRPLANE_ID","ARRIVAL_COST","DEPARTURE_COST","TOTAL_FUEL_COST"
3557,"15/09/2017","15/09/2017",1480,5,57380,34874,1576201
3558,"11/12/2018","11/12/2018",336,3,95235,66635,1669492
3561,"17/11/2017","18/11/2017",1808,1,30099,52588,1799060
3562,"15/03/2016","16/03/2016",1857,5,79205,31482,1195371
3563,"13/09/2020","13/09/2020",2082,3,45125,80643,1206331
3564,"","",711,2,45413,62378,1371369
3565,"","",752,4,63055,68974,1239193
3566,"24/03/2018","25/03/2018",2021,1,38637,79192,1026547
3567,"11/04/2022","11/04/2022",1005,5,40547,51537,1173702
3568,"","",1587,2,71292,65456,1712088
3570,"21/08/2018","22/08/2018",1707,5,92403,47185,1792446
3571,"06/09/2018","06/09/2018",131,5,74079,87522,1397435
3572,"06/06/2017","06/06/2017",2053,3,77491,82580,1986099
3576,"","",565,7,60919,66759,1563706
3577,"","",1398,3,99478,36173,1595194
3580,"14/06/2015","14/06/2015",901,4,71691,72533,1115458
3583,"16/04/2022","17/04/2022",548,7,48909,63798,1079321
3585,"","",1278,1,52711,63614,1086487
3587,"","",1407,7,71801,73358,1374202
3588,"","",1,7,53171,46641,1758939
3591,"30/03/2017","30/03/2017",939,3,87960,63221,1340695
3592,"18/05/2016","19/05/2016",1978,6,30322,55472,1925501
3593,"20/01/2019","20/01/2019",1231,6,81598,46437,1331906
3594,"","",969,5,38492,46751,1243203
3595,"08/10/2018","09/10/2018",174,4,70583,48307,1044554
3598,"28/08/2017","29/08/2017",1870,3,92212,32384,1269005
3600,"07/12/2015","07/12/2015",384,6,56047,59601,1123733
3601,"26/07/2021","27/07/2021",710,2,43299,97996,1978852
3602,"04/08/2019","04/08/2019",1278,4,39667,77969,1592347
3603,"21/02/2021","21/02/2021",1540,2,58621,40704,1966912
3604,"","",1598,5,90763,60991,1502811
3605,"22/06/2022","23/06/2022",1418,6,58825,60017,1595537
3606,"18/01/2017","18/01/2017",1719,3,60566,70783,1586702
3607,"14/03/2019","14/03/2019",800,2,49277,30963,1756305
3608,"","",1570,5,99156,99752,1990190
3609,"04/11/2016","05/11/2016",836,1,39483,73971,1796417
3610,"10/02/2015","10/02/2015",91,6,53010,71542,1497227
3611,"14/01/2020","15/01/2020",376,7,39913,75820,1498917
3612,"05/09/2020","06/09/2020",2086,5,78965,62798,1045053
3613,"24/03/2017","24/03/2017",516,5,57907,61642,1922184
3614,"09/03/2018","10/03/2018",14,4,72710,35276,1469470
3615,"12/12/2021","13/12/2021",12,5,35227,56450,1022330
3616,"","",723,4,48784,79644,1799708
3617,"03/05/2018","04/05/2018",475,7,40507,91472,1086481
3618,"25/08/2015","25/08/2015",1208,7,92371,57877,1236627
3619,"27/05/2021","28/05/2021",2021,7,90771,88138,1018589
3620,"11/10/2018","12/10/2018",1337,6,90363,86322,1095979
3621,"10/03/2022","11/03/2022",2085,4,76780,82275,1909304
3622,"21/08/2015","22/08/2015",1244,4,84992,90331,1508842
3623,"26/03/2019","27/03/2019",1006,5,53332,52607,1696400
3624,"03/04/2015","04/04/2015",1441,7,98477,67738,1484768
3625,"11/05/2021","11/05/2021",128,3,97965,40439,1676225
3626,"","",2067,2,83964,51157,1844206
3629,"","",2002,6,61083,87820,1381082
3631,"20/10/2016","20/10/2016",407,4,59866,79155,1525703
3632,"28/06/2022","29/06/2022",102,4,95098,91544,1373318
3634,"21/08/2019","21/08/2019",48,2,98066,79354,1063999
3635,"09/12/2021","10/12/2021",1746,4,73965,59014,1715488
3636,"27/03/2015","27/03/2015",250,6,79082,55240,1387543
3637,"","",532,1,74338,47743,1355003
3638,"03/05/2015","04/05/2015",232,6,57718,48988,1684114
3640,"03/02/2021","04/02/2021",1758,1,38199,54017,1572135
3642,"01/08/2015","01/08/2015",1695,4,77941,54129,1959105
3644,"13/12/2015","14/12/2015",407,7,63972,30977,1561957
3645,"05/06/2021","05/06/2021",1687,6,93030,36678,1285241
3646,"13/09/2017","13/09/2017",1165,1,55068,41762,1686881
3649,"16/07/2020","17/07/2020",1012,2,53031,70575,1091946
3650,"29/12/2021","30/12/2021",1090,3,50685,40807,1726654
3651,"29/12/2021","29/12/2021",633,5,37212,62815,1344994
3652,"15/10/2017","15/10/2017",1083,5,84806,77086,1620174
3653,"","",984,7,53960,73547,1975578
3654,"18/03/2017","18/03/2017",1785,3,50110,36745,1562614
3655,"","",578,6,94844,50157,1455120
3657,"18/11/2017","18/11/2017",744,3,70091,51005,1187558
3659,"22/06/2017","23/06/2017",1824,4,45196,45835,1516239
3660,"","",1,3,48715,52079,1588703
3663,"03/11/2017","03/11/2017",620,2,95578,67097,1756353
3664,"04/08/2018","04/08/2018",1475,4,67561,47096,1227038
3665,"07/11/2019","07/11/2019",890,3,35847,89314,1465006
3666,"","",135,4,52645,64347,1609256
3667,"28/07/2018","29/07/2018",779,6,42817,30278,1325122
3668,"","",1880,3,72190,76891,1349634
3670,"22/12/2021","23/12/2021",1668,4,68380,74699,1171683
3671,"","",1820,4,48235,55928,1521304
3674,"15/10/2021","16/10/2021",1788,5,95678,43208,1268320
3675,"18/03/2016","19/03/2016",1038,5,80575,40712,1058144
3677,"","",940,5,38285,83665,1918260
3678,"","",231,4,88726,42165,1112270
3683,"24/07/2018","24/07/2018",1675,1,43533,74767,1750283
3686,"","",1620,6,75994,78746,1891134
3687,"13/08/2018","13/08/2018",492,2,64964,72079,1099523
3688,"13/05/2022","13/05/2022",1606,6,90975,34865,1444101
3689,"10/07/2016","10/07/2016",1803,3,87232,50603,1613487
3690,"14/07/2021","15/07/2021",1016,6,52898,60628,1362144
3691,"27/01/2017","27/01/2017",1298,7,65355,85235,1519309
3694,"17/03/2019","18/03/2019",1061,4,89636,89880,1433871
3695,"08/08/2018","09/08/2018",1836,3,88526,80385,1659041
3696,"14/05/2019","14/05/2019",1443,5,84443,98393,1835575
3697,"24/01/2021","24/01/2021",1627,5,42947,37867,1350164
3698,"30/10/2016","30/10/2016",979,2,60944,95344,1986610
3699,"27/04/2017","27/04/2017",960,2,89901,95692,1294951
3700,"19/08/2016","20/08/2016",611,6,39745,91259,1053854
3701,"08/12/2018","08/12/2018",701,6,46350,90183,1352589
3703,"23/12/2015","24/12/2015",23,6,48243,64370,1826767
3704,"12/02/2017","13/02/2017",1006,7,43543,49419,1374512
3705,"07/08/2016","08/08/2016",1401,5,34316,83639,1633897
3706,"31/10/2016","01/11/2016",1839,6,53386,60060,1011275
3707,"05/03/2017","06/03/2017",609,1,32032,52714,1460071
3708,"","",924,7,39971,36518,1003009
3709,"17/11/2018","18/11/2018",65,1,43444,32893,1202011
3710,"17/04/2016","17/04/2016",1422,7,96586,93915,1915150
3711,"","",1020,6,49393,60634,1864576
3712,"13/01/2022","14/01/2022",398,3,32679,90720,1551962
3713,"16/07/2019","17/07/2019",705,6,59428,49306,1936289
3715,"26/09/2016","26/09/2016",1354,5,62350,38884,1120930
3718,"","",302,7,58533,44936,1304471
3720,"","",1973,5,31001,85126,1352826
3722,"","",1667,4,91767,81385,1136096
3723,"","",561,1,97891,32808,1693585
3724,"","",213,6,85368,69905,1628893
3725,"","",1291,5,34834,39802,1248119
3726,"29/10/2016","30/10/2016",473,7,97994,47234,1906227
3727,"08/08/2018","09/08/2018",509,7,70604,92811,1343592
3728,"28/10/2020","28/10/2020",1356,2,78221,73252,1393581
3730,"27/02/2015","28/02/2015",985,3,62034,63177,1952695
3731,"07/06/2019","08/06/2019",366,1,38745,30700,1291667
3733,"","",774,4,46235,75147,1242380
3734,"01/08/2021","01/08/2021",636,3,51233,99855,1776301
3735,"13/08/2021","13/08/2021",1197,6,54996,57295,1492303
3736,"25/02/2017","26/02/2017",20,5,82828,98050,1943719
3737,"30/01/2021","31/01/2021",777,4,58298,78544,1105451
3738,"","",145,6,35469,63375,1734667
3739,"","",666,6,78825,64353,1985602
3740,"","",233,3,92041,55495,1367800
3741,"31/01/2015","01/02/2015",1454,4,96911,76079,1063962
3742,"04/12/2016","04/12/2016",1351,6,96803,66922,1136497
3744,"03/02/2021","03/02/2021",1324,5,62515,68408,1281366
3745,"08/05/2017","08/05/2017",271,4,44303,99089,1800117
3746,"25/07/2019","25/07/2019",290,3,89129,31209,1441693
3747,"18/04/2018","19/04/2018",233,1,90869,96100,1179044
3749,"14/08/2022","15/08/2022",1794,7,56556,95000,1544263
3750,"15/06/2018","16/06/2018",1845,5,44570,53108,1835950
3752,"19/03/2017","20/03/2017",2080,2,73860,50252,1024995
3753,"27/02/2015","27/02/2015",1667,2,95283,62362,1948934
3754,"04/08/2016","05/08/2016",105,4,83200,67147,1382995
3755,"14/12/2019","15/12/2019",1491,4,42845,61721,1471343
3756,"05/09/2022","06/09/2022",138,2,93119,96707,1602178
3757,"22/05/2016","22/05/2016",1853,2,41967,78685,1934769
3758,"04/11/2017","05/11/2017",1206,5,84100,68499,1921209
3759,"20/04/2015","21/04/2015",1138,6,65966,49928,1414251
3760,"30/09/2022","30/09/2022",1114,4,58758,32211,1313469
3761,"07/04/2020","08/04/2020",44,1,73959,80689,1865883
3762,"08/12/2017","09/12/2017",864,7,54077,76120,1169457
3763,"01/07/2021","02/07/2021",1083,2,71171,38953,1161566
3764,"02/01/2017","02/01/2017",1378,6,98084,68864,1194441
3765,"22/10/2021","23/10/2021",1905,2,37515,53915,1249048
3766,"04/03/2015","05/03/2015",1041,5,81646,77920,1157468
3767,"22/06/2021","22/06/2021",913,6,79865,66376,1586503
3768,"","",1939,6,36155,36472,1447070
3769,"03/11/2015","04/11/2015",81,3,73496,41177,1819010
3770,"03/05/2018","04/05/2018",1998,5,50180,43906,1207682
3771,"28/09/2021","29/09/2021",850,7,93390,45703,1647753
3773,"27/12/2020","28/12/2020",1598,6,80233,98168,1266020
3774,"07/04/2016","08/04/2016",1647,3,76155,55236,1040802
3776,"","",113,3,54621,65756,1031075
3778,"15/03/2017","15/03/2017",879,5,98746,43954,1302154
3779,"05/09/2020","06/09/2020",713,2,35734,74992,1966321
3780,"12/04/2017","13/04/2017",1678,1,32835,85810,1031786
3782,"","",1234,3,44050,44202,1447765
3783,"13/05/2017","14/05/2017",346,5,64303,46357,1372193
3786,"25/08/2015","26/08/2015",199,3,94259,66982,1791711
3787,"","",506,6,69592,61334,1073077
3788,"","",2059,3,76259,48403,1030259
3789,"07/01/2017","08/01/2017",434,5,64084,53587,1419924
3790,"24/07/2019","24/07/2019",1231,6,35745,39643,1981942
3791,"26/09/2015","26/09/2015",853,6,52752,41398,1576548
3793,"27/03/2018","27/03/2018",528,4,42562,38312,1293317
3794,"08/09/2019","09/09/2019",455,5,48776,30697,1351889
3795,"","",1534,1,90136,94779,1512702
3796,"","",954,1,71845,59440,1692802
3797,"04/12/2021","05/12/2021",1076,7,52750,31042,1197415
3798,"27/06/2022","27/06/2022",897,6,51246,49925,1561592
3799,"16/03/2021","17/03/2021",983,2,37542,79595,1765989
3800,"","",350,1,61096,53689,1619669
3802,"28/05/2022","28/05/2022",233,5,96765,33360,1985103
3803,"14/07/2016","14/07/2016",423,2,44742,35247,1766101
3804,"06/10/2018","06/10/2018",243,1,73930,57415,1125815
3805,"29/06/2018","30/06/2018",1082,7,79227,53448,1092710
3806,"04/08/2019","05/08/2019",605,7,86752,43885,1059068
3808,"","",1623,4,39049,85298,1077774
3809,"","",431,1,76981,78976,1772517
3810,"03/08/2021","03/08/2021",267,2,44100,65846,1165612
3811,"","",2017,3,54859,84885,1703939
3812,"25/03/2019","25/03/2019",696,4,90248,59733,1542715
3813,"06/04/2021","07/04/2021",687,6,61761,45386,1757723
3814,"","",578,5,38159,69090,1672736
3815,"21/07/2022","22/07/2022",1433,7,54563,56029,1527081
3816,"02/07/2020","03/07/2020",1396,4,81959,63718,1200975
3817,"","",1417,4,98666,41787,1604488
3818,"04/12/2017","04/12/2017",1189,6,77819,98758,1363640
3820,"12/11/2019","12/11/2019",1716,7,94172,95988,1655807
3821,"","",1937,6,64631,55155,1597092
3822,"28/09/2017","29/09/2017",1815,6,40758,75164,1149374
3823,"","",648,5,52946,61953,1822605
3824,"11/01/2016","11/01/2016",9,2,83977,40632,1010315
3825,"04/01/2022","04/01/2022",531,5,35922,93109,1731714
3826,"","",289,5,64259,47381,1684222
3827,"","",854,6,68867,36872,1918454
3829,"09/08/2021","09/08/2021",184,2,62457,46147,1785810
3830,"05/09/2020","06/09/2020",80,7,51784,71532,1548738
3832,"07/08/2016","07/08/2016",229,7,74581,38434,1699052
3833,"30/06/2021","01/07/2021",858,5,33357,57110,1766119
3834,"","",606,2,37545,86035,1489280
3835,"20/11/2017","21/11/2017",25,7,57138,89054,1459331
3836,"","",1418,7,36006,95511,1375895
3837,"04/01/2016","05/01/2016",1465,4,59130,58746,1960928
3839,"24/10/2020","25/10/2020",795,4,97077,93530,1338835
3840,"15/12/2019","15/12/2019",2074,6,33868,32507,1784399
3841,"","",396,2,83261,91048,1541818
3842,"","",1930,2,94129,71724,1662752
3843,"","",1611,3,83660,33076,1466576
3845,"21/11/2022","22/11/2022",475,2,83543,87267,1184724
3846,"22/11/2016","23/11/2016",986,5,70283,89282,1192560
3847,"03/04/2021","04/04/2021",823,6,74260,37663,1568137
3848,"24/07/2016","25/07/2016",1625,3,37412,69391,1184366
3851,"","",1580,4,96292,66939,1515978
3852,"","",333,2,53827,87805,1715562
3853,"","",2070,4,44440,70101,1066586
3854,"28/12/2021","29/12/2021",1824,5,36566,76694,1174422
3855,"19/03/2016","19/03/2016",1040,7,65767,88957,1132151
3857,"04/05/2020","04/05/2020",964,6,88687,35199,1335445
3858,"","",272,5,56916,30834,1029630
3859,"21/03/2019","21/03/2019",1984,3,66348,57888,1792293
3861,"","",892,5,67781,97431,1718802
3863,"","",726,1,48614,76099,1883449
3864,"28/03/2018","29/03/2018",1819,2,64429,53986,1749929
3865,"08/01/2022","09/01/2022",2092,5,87419,57617,1538704
3866,"26/09/2022","26/09/2022",541,6,64681,40958,1510585
3867,"","",2001,7,79069,61992,1885614
3868,"13/10/2018","14/10/2018",2058,5,49689,50404,1661105
3870,"","",648,2,59373,31393,1376036
3871,"","",740,6,56256,56102,1271291
3873,"06/04/2021","07/04/2021",385,3,40033,56750,1101698
3874,"17/05/2020","18/05/2020",434,7,43645,93830,1739431
3875,"26/09/2015","26/09/2015",1501,4,73395,41663,1962349
3877,"","",616,3,72920,98793,1433059
3878,"27/07/2020","28/07/2020",1594,1,55887,46200,1949397
3879,"07/12/2016","07/12/2016",2051,6,57581,38049,1955194
3880,"25/04/2015","25/04/2015",809,2,71762,86659,1110192
3881,"21/03/2019","22/03/2019",870,4,78464,33203,1180502
3882,"01/02/2019","02/02/2019",439,5,87642,34888,1732967
3883,"21/10/2019","22/10/2019",392,1,92821,40202,1471550
3884,"21/09/2015","21/09/2015",1416,1,49070,81102,1202375
3885,"06/04/2018","07/04/2018",1193,7,90184,76837,1932461
3887,"06/02/2017","06/02/2017",1497,3,86143,64668,1883885
3888,"05/05/2016","06/05/2016",358,4,32574,52708,1171191
3889,"04/02/2020","05/02/2020",1214,2,37464,83096,1689022
3890,"14/04/2017","15/04/2017",1531,3,87325,85329,1382844
3891,"","",1033,4,45459,80033,1605068
3892,"16/06/2019","17/06/2019",12,6,92636,64687,1443263
3893,"","",315,7,68537,55688,1404746
3894,"","",1780,5,96894,88986,1470268
3895,"29/04/2017","30/04/2017",1378,4,94942,78827,1175791
3896,"","",889,1,32243,75286,1027628
3897,"31/10/2019","01/11/2019",965,4,66808,77272,1918595
3898,"05/09/2019","06/09/2019",930,7,97468,33623,1849796
3900,"","",63,1,43283,87483,1890206
3901,"17/03/2015","18/03/2015",112,1,36378,56028,1184710
3902,"22/03/2018","23/03/2018",592,1,46788,38240,1773176
3903,"","",1149,7,38903,44934,1199204
3906,"18/08/2018","19/08/2018",1734,5,53631,75468,1636170
3907,"31/10/2020","01/11/2020",2010,5,91443,95981,1019721
3908,"18/05/2015","18/05/2015",534,5,80812,59732,1284000
3909,"11/09/2017","11/09/2017",807,7,78487,89852,1199592
3910,"02/09/2022","02/09/2022",1359,4,52118,70025,1758968
3911,"15/05/2019","15/05/2019",1928,6,64270,31175,1962489
3913,"11/01/2017","12/01/2017",1507,5,40561,66705,1952332
3914,"","",2079,2,49573,47233,1851021
3915,"","",1137,7,75573,50447,1327155
3916,"04/12/2017","04/12/2017",44,1,85070,58706,1777665
3917,"05/05/2021","05/05/2021",37,4,68599,77996,1712390
3918,"01/03/2017","02/03/2017",1786,4,92054,85109,1829313
3919,"16/06/2021","17/06/2021",1326,5,41318,38722,1226586
3920,"","",1673,7,83267,60428,1979974
3921,"16/06/2022","16/06/2022",1254,6,82005,61222,1646797
3922,"02/04/2022","02/04/2022",185,4,92187,57440,1789094
3923,"","",290,5,34717,51031,1244157
3924,"","",1941,7,31681,33577,1697922
3925,"02/07/2019","02/07/2019",749,7,90746,70711,1169587
3927,"03/12/2019","03/12/2019",154,5,36714,88092,1981108
3929,"","",1739,1,39988,99681,1816107
3930,"19/09/2018","19/09/2018",36,2,58743,92094,1117518
3931,"","",1845,5,38954,54225,1969435
3932,"26/09/2019","26/09/2019",792,3,32415,52998,1529360
3933,"30/06/2021","30/06/2021",102,7,55999,41630,1456390
3934,"","",1837,1,31025,41747,1431769
3935,"11/09/2019","11/09/2019",6,1,73597,68476,1587971
3938,"12/12/2015","12/12/2015",1602,5,48655,73217,1824746
3939,"11/10/2017","11/10/2017",1234,7,86349,54934,1263687
3940,"","",1709,2,47510,82830,1051385
3941,"","",1388,5,60104,49104,1386379
3942,"","",1649,6,95749,72115,1089695
3944,"25/08/2019","25/08/2019",1872,5,96407,66935,1414159
3945,"21/10/2016","22/10/2016",1358,5,82126,33754,1451014
3946,"18/01/2018","18/01/2018",480,4,72466,64511,1803985
3947,"","",2105,2,37644,38853,1511226
3948,"29/03/2022","29/03/2022",1662,5,69812,32979,1210236
3949,"24/08/2020","24/08/2020",1190,1,57622,63684,1589050
3951,"27/02/2018","27/02/2018",1083,2,90669,46804,1023181
3952,"14/10/2020","14/10/2020",356,4,57152,51433,1069735
3956,"21/10/2020","22/10/2020",1644,2,55252,87374,1877680
3958,"28/05/2015","28/05/2015",355,7,89195,58259,1238285
3959,"","",1765,7,59677,59096,1983328
3962,"","",39,7,46542,53479,1164510
3964,"14/05/2015","15/05/2015",384,5,42743,36991,1226391
3965,"25/04/2021","26/04/2021",615,6,85561,34209,1584971
3966,"","",1190,5,63720,41267,1073360
3967,"30/01/2020","31/01/2020",970,1,94667,49350,1440813
3968,"19/01/2015","19/01/2015",1899,6,46622,52598,1935562
3969,"15/01/2018","16/01/2018",1812,1,46521,41910,1701230
3971,"17/05/2021","17/05/2021",1427,5,87977,86884,1315010
3972,"26/09/2020","27/09/2020",668,6,42325,81616,1136542
3973,"","",1472,7,90831,56446,1050632
3975,"11/11/2017","11/11/2017",902,6,63400,88827,1105114
3976,"07/08/2015","08/08/2015",1371,2,96440,55331,1964530
3979,"","",788,2,61551,36429,1526465
3980,"","",603,6,66597,32549,1592107
3981,"","",348,4,44093,41321,1713948
3982,"","",795,4,33221,99882,1434565
3984,"16/05/2016","17/05/2016",736,1,81832,80346,1479677
3985,"01/01/2015","01/01/2015",1817,6,40777,46173,1013165
3987,"27/07/2018","27/07/2018",1966,3,67581,71702,1012657
3988,"08/01/2022","08/01/2022",1017,1,39861,66677,1291158
3989,"10/07/2022","11/07/2022",143,7,87509,57967,1147304
3990,"27/01/2020","27/01/2020",27,3,70149,69796,1339070
3991,"17/04/2020","17/04/2020",1039,2,87699,72050,1522244
3992,"10/10/2018","11/10/2018",91,4,35635,74177,1998963
3993,"24/10/2017","24/10/2017",1458,4,51608,79218,1042338
3994,"","",446,6,45800,67810,1624240
3996,"30/12/2017","31/12/2017",619,1,83217,94512,1517654
3997,"05/01/2019","05/01/2019",1616,1,87360,57804,1986281
3998,"11/05/2019","12/05/2019",1588,1,99380,57084,1947949
3999,"19/07/2019","19/07/2019",1526,6,66154,79778,1635417
4000,"15/09/2015","16/09/2015",1330,1,30977,36162,1346777
