ID,AIRLINE_ID,AIRPLANE_ID,CREW_ID,FLIGHT_NUMBER,PURCHASED_TICKETS,DEPARTURE_TIME,ARRIVAL_TIME,FLIGHT_LENGTH,PLACE_OF_DEPARTURE_ID,PLACE_OF_ARRIVAL_ID,DISTANCE,DELAY,STATUS
2492,1514,1,18,709,162,"01/04/2022, 14:52","02/04/2022, 0:58",21,24,24,4001,27,delayed
2493,1022,6,57,516,164,"26/02/2020, 6:03","26/02/2020, 20:43",4,24,24,2298,33,delayed
2494,1520,6,83,744,321,"23/03/2021, 5:35","23/03/2021, 8:33",17,23,23,2112,47,delayed
2495,1955,7,38,144,152,"30/12/2016, 2:58","30/12/2016, 10:56",9,22,22,551,14,takeoff
2496,1032,4,13,496,280,"08/10/2019, 12:47","09/10/2019, 0:32",24,24,24,2638,43,delayed
2497,1024,5,95,151,155,"16/10/2016, 23:38","17/10/2016, 11:26",12,24,24,1658,30,waiting for departure
2498,1801,8,37,997,239,"05/07/2020, 9:35","05/07/2020, 12:30",20,25,25,4785,41,arrived
2499,168,2,26,458,158,"05/03/2019, 18:13","06/03/2019, 9:26",3,25,25,827,41,waiting for departure
2500,536,3,96,440,413,"12/05/2018, 6:19","12/05/2018, 10:14",11,22,22,3158,5,delayed
2501,1012,8,33,154,394,"09/09/2019, 18:43","10/09/2019, 13:53",20,25,25,1813,48,canceled
2502,626,8,52,612,357,"08/07/2017, 22:45","09/07/2017, 2:33",19,22,22,3506,2,takeoff
2503,272,8,90,527,321,"07/04/2021, 14:59","07/04/2021, 18:31",7,23,23,1738,22,waiting for departure
2504,117,4,36,913,434,"18/07/2019, 8:50","18/07/2019, 11:08",19,24,24,2595,29,waiting for departure
2505,1616,2,98,888,224,"08/03/2019, 11:57","09/03/2019, 11:47",16,24,24,730,21,arrived
2506,1883,4,53,596,338,"02/08/2017, 5:17","03/08/2017, 2:59",2,22,22,609,19,canceled
2507,1261,3,99,722,356,"26/04/2020, 15:00","27/04/2020, 9:39",20,25,25,3901,16,takeoff
2508,883,7,69,266,363,"28/10/2020, 1:55","28/10/2020, 17:08",23,22,22,3671,53,waiting for departure
2509,785,8,95,895,479,"06/03/2020, 23:02","07/03/2020, 4:03",18,22,22,1854,36,delayed
2510,337,8,17,801,288,"19/06/2015, 4:05","20/06/2015, 0:50",2,23,23,1287,1,delayed
2511,1043,6,23,503,394,"31/05/2020, 14:10","31/05/2020, 18:24",5,22,22,1499,53,waiting for departure
2512,1464,5,33,459,463,"08/05/2019, 6:49","08/05/2019, 10:00",9,23,23,1094,22,waiting for departure
2513,1514,2,7,290,420,"03/11/2016, 16:03","03/11/2016, 20:49",6,24,24,1135,38,canceled
2514,1076,7,75,909,245,"03/07/2015, 18:07","04/07/2015, 2:47",17,22,22,1718,19,canceled
2515,926,5,93,240,233,"01/03/2022, 12:06","01/03/2022, 18:34",18,25,25,509,52,arrived
2516,1845,5,15,689,201,"08/04/2016, 19:08","09/04/2016, 18:45",23,22,22,2713,34,arrived
2517,1265,6,57,544,299,"14/02/2022, 8:56","15/02/2022, 7:02",18,22,22,2007,38,delayed
2518,117,5,37,454,257,"05/05/2016, 12:59","06/05/2016, 3:11",17,24,24,4630,18,canceled
2519,1425,6,82,781,262,"17/02/2015, 18:34","18/02/2015, 17:12",14,24,24,4992,37,arrived
2520,1776,4,38,853,474,"04/02/2021, 20:19","05/02/2021, 5:40",19,23,23,2378,59,takeoff
2521,1591,5,50,333,425,"30/05/2022, 16:13","30/05/2022, 22:22",6,23,23,3974,54,delayed
2522,618,8,6,803,117,"19/05/2019, 1:03","19/05/2019, 23:03",14,23,23,2900,58,takeoff
2523,1142,7,63,150,443,"10/07/2020, 16:39","11/07/2020, 11:49",16,23,23,2247,21,delayed
2524,1466,6,76,328,471,"14/10/2019, 7:56","14/10/2019, 21:50",7,23,23,4590,23,arrived
2525,95,5,8,294,230,"15/08/2019, 1:59","15/08/2019, 14:12",22,25,25,3354,42,delayed
2526,1968,5,75,699,159,"25/08/2015, 21:16","26/08/2015, 9:47",7,22,22,3317,43,waiting for departure
2527,1028,2,62,961,291,"08/07/2018, 15:26","08/07/2018, 23:46",23,25,25,671,47,arrived
2528,1390,4,36,164,225,"29/01/2016, 15:28","30/01/2016, 0:59",6,22,22,1582,40,waiting for departure
2529,1652,8,12,846,268,"14/01/2022, 21:08","15/01/2022, 18:07",24,23,23,1250,45,waiting for departure
2530,1619,4,18,520,241,"07/11/2016, 16:34","07/11/2016, 23:26",5,24,24,1223,58,canceled
2531,1792,4,44,948,145,"21/07/2017, 7:58","21/07/2017, 22:51",7,23,23,3140,35,delayed
2532,1610,6,17,903,218,"18/05/2015, 2:46","18/05/2015, 20:58",15,24,24,998,41,takeoff
2533,285,5,53,483,225,"16/10/2015, 7:38","16/10/2015, 18:52",18,25,25,2543,1,takeoff
2534,1842,2,40,154,361,"15/07/2021, 3:29","15/07/2021, 22:19",11,22,22,2187,3,delayed
2535,1316,6,42,730,220,"26/01/2017, 4:54","26/01/2017, 23:39",20,25,25,615,41,waiting for departure
2536,1851,1,65,735,433,"25/08/2017, 15:24","26/08/2017, 13:48",24,24,24,896,55,delayed
2537,689,3,99,960,120,"21/10/2017, 14:45","22/10/2017, 10:26",22,25,25,707,3,waiting for departure
2538,1303,1,82,873,226,"25/10/2019, 15:58","25/10/2019, 20:50",15,22,22,1195,50,delayed
2539,583,5,71,126,424,"13/04/2015, 14:09","14/04/2015, 8:27",17,24,24,3373,8,arrived
2540,1421,7,93,412,236,"22/11/2018, 13:05","23/11/2018, 2:41",20,25,25,1411,60,canceled
2541,1881,2,100,311,364,"10/01/2015, 19:02","11/01/2015, 1:08",15,25,25,4771,57,takeoff
2542,1675,7,65,429,423,"05/10/2020, 18:06","06/10/2020, 12:31",11,24,24,4324,58,canceled
2543,1713,2,58,357,439,"19/08/2022, 5:55","19/08/2022, 16:15",19,22,22,2626,1,arrived
2544,1955,5,44,991,204,"14/06/2019, 6:46","14/06/2019, 18:24",17,24,24,2745,50,takeoff
2545,1340,5,21,902,431,"26/10/2016, 15:15","27/10/2016, 9:08",22,23,23,2345,49,takeoff
2546,377,7,28,521,103,"03/06/2020, 4:57","03/06/2020, 20:55",23,24,24,3720,51,waiting for departure
2547,1189,3,66,295,316,"09/01/2019, 0:52","09/01/2019, 16:34",18,24,24,2677,22,waiting for departure
2548,739,6,8,676,167,"30/06/2015, 0:17","30/06/2015, 7:17",6,24,24,344,19,arrived
2549,23,6,49,622,164,"17/01/2016, 2:41","17/01/2016, 19:13",15,24,24,2172,43,delayed
2550,1980,2,94,784,478,"05/10/2019, 0:25","05/10/2019, 11:16",13,24,24,1642,33,arrived
2551,1440,2,84,123,185,"25/07/2022, 12:57","25/07/2022, 21:23",24,22,22,4476,58,waiting for departure
2552,461,5,76,847,354,"30/06/2022, 10:07","01/07/2022, 2:13",24,24,24,1961,49,takeoff
2553,1138,5,61,261,367,"26/04/2016, 20:07","27/04/2016, 9:43",18,23,23,3203,1,takeoff
2554,971,3,94,622,439,"05/12/2015, 10:48","06/12/2015, 0:51",19,22,22,1685,16,delayed
2555,790,1,47,780,139,"14/12/2021, 2:23","14/12/2021, 10:00",2,25,25,4208,19,delayed
2556,625,8,83,680,368,"12/07/2019, 3:53","12/07/2019, 14:42",13,24,24,1990,4,canceled
2557,597,1,40,297,305,"05/10/2018, 11:44","06/10/2018, 7:37",20,24,24,1506,1,canceled
2558,1645,1,14,125,426,"25/08/2017, 12:27","26/08/2017, 11:49",1,23,23,407,48,arrived
2559,932,7,96,943,497,"16/06/2019, 21:32","17/06/2019, 11:36",14,22,22,1872,22,waiting for departure
2560,192,6,18,305,306,"12/03/2015, 10:38","12/03/2015, 21:42",16,22,22,4475,28,canceled
2561,1018,6,6,278,345,"20/09/2017, 22:45","21/09/2017, 18:34",8,22,22,2832,4,takeoff
2562,1516,3,42,550,107,"06/04/2016, 22:39","07/04/2016, 12:22",4,23,23,4713,29,arrived
2563,1763,3,45,887,364,"04/05/2017, 7:47","05/05/2017, 7:34",4,23,23,3584,28,takeoff
2564,1527,1,39,872,230,"10/03/2022, 11:10","10/03/2022, 19:45",8,25,25,2549,36,takeoff
2565,653,2,69,232,205,"12/03/2020, 9:36","13/03/2020, 8:09",24,25,25,4370,31,takeoff
2566,688,3,31,442,342,"24/04/2018, 20:19","25/04/2018, 6:49",23,23,23,1408,45,canceled
2567,69,3,5,243,267,"22/03/2016, 5:21","22/03/2016, 22:02",6,22,22,841,4,takeoff
2568,1231,1,96,311,418,"15/08/2019, 18:36","16/08/2019, 17:56",15,25,25,4131,42,arrived
2569,1816,2,33,122,108,"15/09/2016, 21:45","16/09/2016, 17:48",20,25,25,4591,2,waiting for departure
2570,635,7,17,676,469,"27/08/2019, 10:40","27/08/2019, 21:35",7,23,23,4278,22,waiting for departure
2571,1051,7,77,713,206,"23/02/2021, 12:44","24/02/2021, 10:28",16,25,25,1210,57,canceled
2572,638,1,20,986,338,"27/09/2021, 22:54","28/09/2021, 13:45",8,23,23,4102,59,waiting for departure
2573,1453,6,93,546,255,"14/01/2018, 0:37","14/01/2018, 17:26",3,23,23,1786,53,arrived
2574,755,5,5,921,255,"20/01/2019, 21:28","21/01/2019, 15:34",21,23,23,2605,3,arrived
2575,812,4,66,844,166,"18/08/2017, 19:08","19/08/2017, 15:14",2,25,25,1394,52,takeoff
2576,836,5,23,390,291,"31/12/2021, 23:54","01/01/2022, 23:02",17,23,23,1708,21,delayed
2577,793,4,67,252,310,"13/02/2016, 2:35","13/02/2016, 16:02",18,24,24,4002,30,waiting for departure
2578,955,1,43,504,292,"28/07/2020, 2:17","28/07/2020, 20:08",5,24,24,3148,6,arrived
2579,1772,7,33,433,296,"05/05/2019, 7:28","06/05/2019, 5:17",13,24,24,2068,48,canceled
2580,1450,1,61,570,204,"25/09/2016, 22:07","26/09/2016, 9:15",11,25,25,2862,9,canceled
2581,1754,8,2,197,365,"24/06/2017, 8:15","24/06/2017, 10:24",20,23,23,2345,27,waiting for departure
2582,409,3,16,169,316,"16/11/2017, 15:04","17/11/2017, 10:08",2,23,23,3656,13,canceled
2583,761,1,19,371,189,"13/01/2018, 8:06","14/01/2018, 3:45",16,24,24,932,26,waiting for departure
2584,1633,3,6,968,350,"08/11/2015, 3:45","08/11/2015, 8:47",14,22,22,4434,46,arrived
2585,560,8,25,633,476,"22/07/2015, 3:46","22/07/2015, 18:24",15,23,23,3862,49,waiting for departure
2586,1966,5,72,799,336,"20/11/2018, 8:29","20/11/2018, 11:56",3,24,24,4346,41,canceled
2587,201,8,16,201,263,"01/02/2015, 18:28","02/02/2015, 14:37",12,24,24,4549,19,waiting for departure
2588,259,8,88,867,216,"27/09/2020, 12:13","28/09/2020, 4:19",6,25,25,4417,1,takeoff
2589,1535,5,20,491,134,"12/02/2020, 23:13","13/02/2020, 22:35",17,22,22,4611,49,takeoff
2590,1034,8,51,855,406,"03/09/2016, 15:20","03/09/2016, 20:58",21,24,24,3137,12,takeoff
2591,613,1,36,775,320,"20/05/2022, 22:09","21/05/2022, 19:25",12,24,24,2733,26,arrived
2592,1413,3,71,602,246,"29/10/2019, 3:27","29/10/2019, 11:20",5,24,24,4031,44,arrived
2593,270,1,99,565,306,"17/05/2017, 8:23","17/05/2017, 15:24",4,24,24,4861,6,waiting for departure
2594,133,8,38,739,229,"21/04/2019, 8:21","21/04/2019, 22:33",13,24,24,4326,54,delayed
2595,886,4,83,844,114,"02/03/2016, 20:52","03/03/2016, 9:50",13,24,24,4656,10,delayed
2596,1375,7,90,584,287,"18/09/2020, 7:52","18/09/2020, 17:17",24,23,23,2172,35,arrived
2597,1934,4,65,585,383,"30/06/2017, 17:22","01/07/2017, 11:50",14,24,24,1878,42,arrived
2598,184,1,26,254,196,"03/12/2021, 2:03","03/12/2021, 16:54",14,23,23,2247,51,canceled
2599,1543,5,79,950,381,"13/04/2020, 23:23","14/04/2020, 1:49",15,22,22,4363,54,delayed
2600,1318,2,45,527,130,"14/10/2020, 23:56","15/10/2020, 18:25",12,22,22,2475,60,arrived
2601,1485,3,57,138,250,"12/10/2019, 15:48","13/10/2019, 0:07",24,25,25,2702,48,delayed
2602,85,6,75,428,332,"11/06/2021, 21:33","12/06/2021, 17:24",15,23,23,3969,31,takeoff
2603,23,7,98,711,226,"26/02/2022, 14:06","27/02/2022, 4:05",15,25,25,1838,19,canceled
2604,977,6,90,229,420,"16/09/2021, 7:34","16/09/2021, 23:57",7,24,24,824,49,takeoff
2605,240,2,87,639,281,"16/12/2021, 6:28","17/12/2021, 2:22",16,22,22,1361,50,delayed
2606,742,3,90,200,322,"03/05/2018, 20:37","04/05/2018, 12:16",9,25,25,1515,38,waiting for departure
2607,261,5,38,171,386,"24/10/2018, 9:40","25/10/2018, 4:35",1,25,25,1952,56,waiting for departure
2608,415,4,50,671,177,"16/05/2020, 6:13","16/05/2020, 12:01",6,23,23,1100,32,canceled
2609,180,4,73,165,444,"18/07/2016, 1:40","18/07/2016, 19:12",3,25,25,1121,49,delayed
2610,399,6,40,927,429,"22/07/2021, 6:38","22/07/2021, 9:45",9,25,25,3294,54,waiting for departure
2611,397,7,67,701,357,"26/04/2019, 23:36","27/04/2019, 14:53",5,23,23,2675,17,delayed
2612,478,2,63,405,455,"04/02/2015, 4:21","05/02/2015, 3:47",9,25,25,3685,36,arrived
2613,756,5,25,559,104,"29/01/2018, 19:13","30/01/2018, 10:17",9,24,24,2500,52,arrived
2614,1027,6,25,455,368,"05/09/2018, 0:21","05/09/2018, 16:45",10,24,24,4015,28,takeoff
2615,877,1,79,511,383,"16/05/2018, 16:44","17/05/2018, 4:52",18,22,22,2608,26,takeoff
2616,477,2,69,711,145,"18/05/2015, 22:45","19/05/2015, 4:49",8,24,24,2335,35,waiting for departure
2617,553,4,36,177,207,"01/07/2015, 13:52","01/07/2015, 20:31",17,23,23,2727,41,takeoff
2618,1600,2,46,333,235,"17/02/2020, 23:07","18/02/2020, 9:22",9,22,22,3640,18,waiting for departure
2619,1419,6,35,491,100,"12/04/2017, 4:43","12/04/2017, 10:57",21,23,23,352,38,canceled
2620,1037,5,19,477,353,"30/06/2020, 15:00","01/07/2020, 3:35",11,24,24,4257,1,waiting for departure
2621,1240,5,66,133,435,"15/07/2020, 2:33","15/07/2020, 4:34",15,24,24,4604,30,arrived
2622,1591,5,80,325,334,"17/03/2020, 3:52","17/03/2020, 19:02",5,24,24,4760,37,canceled
2623,1412,7,98,536,307,"25/09/2018, 18:36","26/09/2018, 7:36",16,25,25,727,43,takeoff
2624,126,6,35,151,398,"21/11/2017, 23:55","22/11/2017, 6:09",9,24,24,4702,36,delayed
2625,1640,2,40,577,104,"27/04/2017, 21:58","28/04/2017, 7:56",1,22,22,4550,43,waiting for departure
2626,1125,5,43,502,231,"25/12/2018, 5:29","25/12/2018, 18:30",24,22,22,3945,49,arrived
2627,809,7,44,417,140,"07/06/2017, 6:04","07/06/2017, 12:10",12,25,25,2016,37,waiting for departure
2628,144,8,8,306,133,"05/03/2019, 11:04","05/03/2019, 14:55",12,22,22,2954,44,canceled
2629,1323,1,43,848,274,"27/01/2015, 12:35","27/01/2015, 14:36",17,24,24,2630,53,canceled
2630,1255,4,86,379,463,"26/05/2021, 21:09","27/05/2021, 10:04",20,23,23,4640,2,canceled
2631,1269,4,25,975,367,"14/02/2020, 4:28","15/02/2020, 2:18",5,23,23,2764,23,arrived
2632,385,6,81,962,477,"02/10/2021, 9:49","02/10/2021, 14:12",7,23,23,2002,35,arrived
2633,1978,2,35,890,201,"27/02/2018, 6:30","28/02/2018, 5:44",23,22,22,3946,24,waiting for departure
2634,651,8,78,231,104,"30/09/2020, 2:20","30/09/2020, 19:57",3,25,25,496,21,arrived
2635,1660,7,45,607,339,"01/12/2020, 1:11","01/12/2020, 21:13",6,24,24,3611,23,arrived
2636,356,5,70,520,492,"25/09/2016, 22:04","26/09/2016, 4:10",14,22,22,4544,40,takeoff
2637,34,6,92,800,469,"17/06/2016, 13:35","17/06/2016, 20:56",23,25,25,3459,47,takeoff
2638,1606,3,9,647,260,"02/05/2021, 3:58","02/05/2021, 23:18",9,22,22,1905,54,waiting for departure
2639,28,4,21,373,131,"22/08/2020, 2:28","23/08/2020, 2:12",1,25,25,2283,44,takeoff
2640,963,3,32,330,486,"28/02/2021, 10:12","01/03/2021, 6:03",16,22,22,3408,17,arrived
2641,441,5,13,341,154,"01/09/2015, 14:14","01/09/2015, 20:58",17,25,25,4010,49,takeoff
2642,1668,4,27,667,201,"09/08/2015, 10:34","10/08/2015, 5:37",12,22,22,3657,36,canceled
2643,548,7,3,207,233,"04/01/2016, 12:47","05/01/2016, 12:02",5,23,23,4883,53,arrived
2644,1248,4,58,159,125,"03/06/2017, 2:23","03/06/2017, 6:18",21,25,25,1191,21,arrived
2645,568,4,77,759,341,"18/02/2015, 2:27","18/02/2015, 18:31",15,25,25,4926,31,waiting for departure
2646,238,3,14,330,268,"15/07/2018, 6:03","16/07/2018, 2:53",3,23,23,4473,38,takeoff
2647,4,3,100,872,409,"17/06/2019, 12:28","18/06/2019, 6:10",22,23,23,1480,46,arrived
2648,150,6,68,310,310,"22/12/2021, 5:37","23/12/2021, 0:27",9,24,24,4915,11,takeoff
2649,1679,5,92,966,480,"16/09/2018, 2:41","16/09/2018, 19:35",20,24,24,2822,30,arrived
2650,1127,8,58,503,359,"02/03/2018, 2:40","02/03/2018, 11:37",2,24,24,3003,13,canceled
2651,1636,5,60,730,276,"15/12/2017, 7:51","15/12/2017, 12:11",4,23,23,3538,3,delayed
2652,1676,4,54,382,484,"28/09/2021, 15:07","29/09/2021, 7:58",5,23,23,4365,37,delayed
2653,1855,8,87,578,224,"17/05/2021, 12:18","17/05/2021, 20:44",13,22,22,4421,38,waiting for departure
2654,1255,1,50,235,483,"29/12/2017, 2:28","29/12/2017, 23:46",3,23,23,4729,20,waiting for departure
2655,394,4,65,978,476,"11/11/2015, 6:44","11/11/2015, 11:10",23,24,24,1811,37,delayed
2656,969,8,58,744,250,"09/01/2020, 11:30","10/01/2020, 1:24",16,22,22,2699,42,canceled
2657,171,4,91,888,474,"19/02/2019, 7:15","19/02/2019, 11:12",21,24,24,1430,32,arrived
2658,636,6,20,398,271,"05/05/2017, 14:24","06/05/2017, 1:23",6,23,23,2404,43,delayed
2659,481,3,87,801,469,"30/11/2016, 4:54","30/11/2016, 11:10",1,23,23,3762,11,waiting for departure
2660,1006,8,16,801,195,"30/05/2022, 9:29","30/05/2022, 15:33",13,23,23,850,7,waiting for departure
2661,232,5,78,334,370,"15/02/2021, 5:23","15/02/2021, 15:48",18,23,23,3401,60,takeoff
2662,1636,7,9,279,330,"25/04/2021, 6:09","25/04/2021, 12:56",16,25,25,2822,17,arrived
2663,1686,3,32,838,201,"20/01/2018, 17:22","21/01/2018, 8:14",20,22,22,4594,18,arrived
2664,1452,3,100,237,421,"07/11/2021, 15:31","07/11/2021, 19:57",3,22,22,2392,21,waiting for departure
2665,835,1,54,778,438,"08/05/2020, 0:57","08/05/2020, 6:09",8,22,22,3857,7,arrived
2666,387,6,95,911,104,"02/06/2016, 15:22","03/06/2016, 5:21",4,22,22,2519,36,canceled
2667,1539,3,1,661,365,"15/11/2016, 19:04","16/11/2016, 17:37",13,23,23,4386,19,delayed
2668,856,5,45,969,273,"21/03/2016, 17:23","22/03/2016, 6:42",23,22,22,842,36,arrived
2669,885,3,9,255,161,"18/11/2017, 19:16","19/11/2017, 12:58",23,22,22,2746,13,arrived
2670,1514,1,39,291,198,"31/12/2018, 9:44","31/12/2018, 22:43",13,24,24,3821,34,takeoff
2671,1869,1,77,556,155,"03/10/2015, 21:47","04/10/2015, 1:14",9,23,23,3305,21,arrived
2672,946,4,64,826,193,"02/01/2017, 18:30","03/01/2017, 0:13",1,25,25,4017,18,delayed
2673,1387,1,32,331,319,"07/09/2017, 21:12","08/09/2017, 14:05",21,24,24,4587,52,takeoff
2674,251,3,70,221,174,"15/06/2019, 14:06","15/06/2019, 16:14",17,25,25,2433,45,waiting for departure
2675,1806,3,38,759,105,"10/01/2018, 0:33","10/01/2018, 20:25",4,23,23,3330,8,takeoff
2676,1448,7,16,906,390,"25/05/2021, 13:34","25/05/2021, 20:41",21,23,23,1972,20,canceled
2677,1132,3,91,182,251,"23/04/2015, 4:47","24/04/2015, 1:51",17,25,25,440,8,takeoff
2678,1954,6,70,448,192,"03/09/2021, 9:20","03/09/2021, 18:16",18,25,25,3765,11,arrived
2679,916,1,10,737,169,"22/08/2015, 11:22","22/08/2015, 19:26",1,22,22,3564,30,takeoff
2680,1064,3,23,286,109,"05/07/2020, 9:34","05/07/2020, 15:14",13,25,25,3208,31,canceled
2681,870,5,56,347,427,"09/08/2021, 23:44","10/08/2021, 23:03",24,22,22,914,10,waiting for departure
2682,1190,5,81,302,461,"31/12/2018, 3:39","31/12/2018, 15:38",19,25,25,2579,25,takeoff
2683,1283,6,41,779,168,"03/02/2017, 11:20","03/02/2017, 15:52",7,23,23,4748,38,waiting for departure
2684,901,2,71,592,165,"19/03/2022, 22:21","20/03/2022, 11:52",24,23,23,423,40,canceled
2685,489,5,96,863,303,"02/09/2021, 2:42","02/09/2021, 12:47",21,22,22,3850,4,arrived
2686,576,3,33,283,415,"05/03/2017, 8:27","06/03/2017, 2:52",23,24,24,3548,41,delayed
2687,910,6,15,361,456,"27/03/2017, 2:00","27/03/2017, 12:02",18,24,24,1989,1,waiting for departure
2688,1211,7,12,571,136,"04/12/2017, 9:28","04/12/2017, 17:16",4,23,23,1469,38,delayed
2689,1528,3,84,697,354,"02/02/2018, 15:59","02/02/2018, 20:19",10,25,25,428,11,takeoff
2690,764,2,71,842,151,"21/12/2018, 13:38","22/12/2018, 12:14",13,22,22,1387,20,waiting for departure
2691,1310,1,5,474,475,"19/11/2020, 6:01","20/11/2020, 5:54",18,24,24,1908,49,arrived
2692,1634,4,67,215,472,"28/08/2015, 0:31","28/08/2015, 5:41",6,22,22,481,22,waiting for departure
2693,273,4,73,904,290,"12/06/2018, 5:18","12/06/2018, 23:07",14,23,23,2701,7,waiting for departure
2694,1568,8,54,472,440,"03/06/2017, 17:36","04/06/2017, 2:21",12,23,23,527,1,delayed
2695,358,6,68,155,201,"28/07/2019, 3:43","28/07/2019, 11:48",1,24,24,1752,25,delayed
2696,740,1,56,702,279,"24/08/2020, 16:34","25/08/2020, 2:41",20,23,23,2701,26,delayed
2697,1755,7,65,408,169,"08/12/2017, 11:46","09/12/2017, 0:46",11,23,23,1381,39,delayed
2698,571,1,67,918,445,"01/10/2020, 18:50","02/10/2020, 10:15",22,23,23,1899,36,delayed
2699,766,4,97,601,367,"01/08/2019, 16:51","02/08/2019, 15:33",8,23,23,2277,34,takeoff
2700,1101,7,78,483,210,"20/10/2018, 22:10","21/10/2018, 7:19",23,25,25,309,30,takeoff
2701,840,3,51,245,383,"07/10/2019, 13:14","08/10/2019, 0:51",9,25,25,729,50,takeoff
2702,1150,6,73,319,200,"18/04/2020, 13:05","19/04/2020, 1:24",9,25,25,3270,6,canceled
2703,209,8,94,256,463,"22/10/2019, 6:40","22/10/2019, 21:01",4,23,23,315,38,delayed
2704,413,1,82,832,360,"26/08/2015, 10:13","27/08/2015, 5:30",13,22,22,3095,9,canceled
2705,40,6,26,567,263,"18/06/2020, 23:38","19/06/2020, 22:12",17,24,24,3216,57,arrived
2706,675,7,59,290,255,"05/08/2022, 23:54","06/08/2022, 8:36",23,24,24,2862,13,takeoff
2707,871,3,10,510,383,"07/06/2020, 15:10","08/06/2020, 13:23",18,23,23,4066,2,waiting for departure
2708,1273,7,59,219,488,"04/03/2017, 2:30","04/03/2017, 16:25",13,24,24,2725,46,canceled
2709,879,2,75,582,264,"29/08/2021, 14:20","30/08/2021, 2:36",17,24,24,2319,21,canceled
2710,502,3,96,633,459,"23/04/2015, 4:40","23/04/2015, 19:01",4,24,24,2496,8,waiting for departure
2711,871,6,19,437,277,"14/01/2021, 23:14","15/01/2021, 5:47",10,24,24,3948,20,takeoff
2712,1946,7,88,716,469,"04/11/2019, 10:57","05/11/2019, 8:51",23,23,23,3255,50,canceled
2713,300,5,16,348,412,"23/02/2019, 10:44","23/02/2019, 20:03",17,23,23,2838,34,waiting for departure
2714,1745,2,32,631,239,"18/03/2016, 4:53","18/03/2016, 23:00",11,25,25,1124,56,arrived
2715,983,2,19,837,247,"16/04/2019, 3:08","16/04/2019, 15:47",11,25,25,2271,55,takeoff
2716,120,8,39,181,418,"13/09/2018, 15:14","14/09/2018, 12:14",19,23,23,2960,48,waiting for departure
2717,536,8,5,407,229,"08/11/2016, 5:28","08/11/2016, 18:04",7,25,25,3567,41,canceled
2718,45,7,50,834,378,"02/02/2020, 4:07","02/02/2020, 8:25",4,24,24,4292,20,canceled
2719,16,2,100,183,237,"26/04/2022, 2:50","27/04/2022, 2:06",18,22,22,577,31,waiting for departure
2720,1915,3,10,251,358,"31/07/2017, 10:11","01/08/2017, 9:20",1,24,24,3139,59,delayed
2721,1304,2,84,377,345,"13/11/2020, 23:10","14/11/2020, 2:19",11,23,23,568,11,delayed
2722,1811,1,70,927,211,"15/05/2020, 12:50","16/05/2020, 9:43",22,22,22,4723,38,delayed
2723,442,6,68,180,156,"29/10/2022, 0:18","29/10/2022, 19:18",2,24,24,3889,25,waiting for departure
2724,356,8,59,125,239,"01/11/2017, 10:52","01/11/2017, 17:40",1,24,24,2515,10,arrived
2725,1699,6,7,311,472,"21/11/2020, 1:59","21/11/2020, 22:33",8,23,23,1615,50,takeoff
2726,397,5,36,684,296,"23/04/2019, 5:39","23/04/2019, 22:56",15,23,23,3249,43,canceled
2727,1967,8,89,159,420,"05/04/2019, 10:57","05/04/2019, 17:29",11,23,23,1348,58,arrived
2728,1399,5,31,255,155,"04/11/2015, 14:41","04/11/2015, 22:15",23,22,22,3746,29,waiting for departure
2729,444,8,87,996,267,"23/08/2017, 19:27","24/08/2017, 5:54",24,22,22,2767,12,arrived
2730,1578,4,35,307,413,"26/05/2016, 1:16","26/05/2016, 13:51",3,24,24,3605,33,canceled
2731,1681,4,66,725,473,"07/12/2019, 8:15","08/12/2019, 8:03",24,23,23,2972,14,canceled
2732,406,3,93,900,153,"17/02/2016, 12:59","18/02/2016, 4:52",11,24,24,1141,59,takeoff
2733,633,7,42,734,116,"11/08/2020, 6:16","11/08/2020, 15:11",8,23,23,2770,48,canceled
2734,1418,7,15,325,497,"18/04/2018, 20:59","19/04/2018, 3:30",8,23,23,699,27,arrived
